"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.0938690108152643,0.424787004692721,3.05227664084845,NA,0.335472295949123,0.0219740296109383,"Sun","oy"
