"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.199273132519651,-0.20777978191392,0.464013965119944,NA,0.214673301387126,0.0994705312409232,"Sun","jea"
