"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.369595173042046,-0.0238899843671891,0.0509188297180722,NA,0.262945412734269,0.7170171420707,"Shade","ita"
