"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.58272369370124,-0.154859883245447,0.118063916207147,0.0704905529140798,0.122886426527188,0.218704502818613,"Shade","blh"
