"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.102366119541794,NA,3.47414523279622,NA,0.335472315128265,0.0219740286044053,"Sun","oy"
