"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.654543437910255,-0.23358365672468,0.381410108116268,NA,0.307033368248698,0.402275597046183,"Shade","jea"
