"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.283643520611009,NA,0.955924024213411,NA,1.65419672647057,0.248045499490962,"Shade","cvi"
