"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.199273153663437,-0.207779779010175,0.464014023987197,NA,0.214673281427897,0.0994705258520908,"Sun","jea"
