lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B5_h3h1_dir_sun,:=,0,0,0,B5_h3h1_dir_sun,0,0,,,0,0,0,0,0,B5,h3h1,dir,sun,cvi
B5_h3h1_dir_shade,:=,0,0,0,B5_h3h1_dir_shade,0,0,,,0,0,0,0,0,B5,h3h1,dir,shade,cvi
B5_h3h1_dir_diff,:=,0,0,0,B5_h3h1_dir_diff,0,0,,,0,0,0,0,0,B5,h3h1,dir,diff,cvi
B5_h3h1_ind_sun,:=,b*d*e,0,0,B5_h3h1_ind_sun,0.0500516483369215,0.0181571842622149,2.75657544771845,0.00584101357122546,0.0144642211223228,0.0856390755515203,0.0500516483369215,0.0897123588468659,0.186826491934091,B5,h3h1,ind,sun,cvi
B5_h3h1_ind_shade,:=,B*D*E,0,0,B5_h3h1_ind_shade,0.0452728403296203,0.0114544667224481,3.95241798912348,7.73654478440911e-05,0.0228224980915094,0.0677231825677311,0.0452728403296203,0.123262904074785,0.256695691094349,B5,h3h1,ind,shade,cvi
B5_h3h1_ind_diff,:=,(B*D*E)-(b*d*e),0,0,B5_h3h1_ind_diff,-0.00477880800730129,0.0214683056673715,-0.222598284249527,0.823848171919906,-0.0468559139244466,0.037298297909844,-0.00477880800730129,0.0335505452279192,0.069869199160258,B5,h3h1,ind,diff,cvi
B5_idry_dir_sun,:=,0,0,0,B5_idry_dir_sun,0,0,,,0,0,0,0,0,B5,idry,dir,sun,cvi
B5_idry_dir_shade,:=,0,0,0,B5_idry_dir_shade,0,0,,,0,0,0,0,0,B5,idry,dir,shade,cvi
B5_idry_dir_diff,:=,0,0,0,B5_idry_dir_diff,0,0,,,0,0,0,0,0,B5,idry,dir,diff,cvi
B5_idry_ind_sun,:=,(b*d*f)+(b*d*e*g),0,0,B5_idry_ind_sun,0.046600677052252,0.00873667726535663,5.33391306979334,9.611855200653e-08,0.0294771042676032,0.0637242498369009,0.046600677052252,0.221516721365724,0.461309818284256,B5,idry,ind,sun,cvi
B5_idry_ind_shade,:=,(B*D*F)+(B*D*E*G),0,0,B5_idry_ind_shade,0.0895729632683409,0.0175877227940835,5.09292557752122,3.52580125539959e-07,0.055101660021863,0.124044266514819,0.0895729632683409,0.213985487265601,0.445625980907266,B5,idry,ind,shade,cvi
B5_idry_ind_diff,:=,((B*D*F)+(B*D*E*G))-((b*d*f)+(b*d*e*g)),0,0,B5_idry_ind_diff,0.0429722862160888,0.0196381649529818,2.18820273273873,0.0286548381465253,0.00448219018578773,0.0814623822463899,0.0429722862160888,-0.00753123410012335,-0.0156838373769903,B5,idry,ind,diff,cvi
B52_bd_dir_sun,:=,c,0,0,B52_bd_dir_sun,-0.114080609065337,0.0438000952799308,-2.60457444980967,0.00919884333615184,-0.199927218333424,-0.0282339997972497,-0.114080609065337,-0.171244625978297,-0.350911159589499,B52,bd,dir,sun,cvi
B52_bd_dir_shade,:=,C,0,0,B52_bd_dir_shade,-0.0718899900521077,0.0233109769766029,-3.08395440157928,0.00204268900986992,-0.117578665370692,-0.0262013147335236,-0.0718899900521077,-0.212202555693594,-0.434841353186358,B52,bd,dir,shade,cvi
B52_bd_dir_diff,:=,C-c,0,0,B52_bd_dir_diff,0.0421906190132292,0.0496170333064637,0.85032530567951,0.395144251126518,-0.055056979287164,0.139438217313622,0.0421906190132292,-0.0409579297152972,-0.0839301935968587,B52,bd,dir,diff,cvi
B52_bd_ind_sun,:=,0,0,0,B52_bd_ind_sun,0,0,,,0,0,0,0,0,B52,bd,ind,sun,cvi
B52_bd_ind_shade,:=,0,0,0,B52_bd_ind_shade,0,0,,,0,0,0,0,0,B52,bd,ind,shade,cvi
B52_bd_ind_diff,:=,0,0,0,B52_bd_ind_diff,0,0,,,0,0,0,0,0,B52,bd,ind,diff,cvi
B52_rdry_dir_sun,:=,0,0,0,B52_rdry_dir_sun,0,0,,,0,0,0,0,0,B52,rdry,dir,sun,cvi
B52_rdry_dir_shade,:=,0,0,0,B52_rdry_dir_shade,0,0,,,0,0,0,0,0,B52,rdry,dir,shade,cvi
B52_rdry_dir_diff,:=,0,0,0,B52_rdry_dir_diff,0,0,,,0,0,0,0,0,B52,rdry,dir,diff,cvi
B52_rdry_ind_sun,:=,c*d,0,0,B52_rdry_ind_sun,-0.0735489994535175,0.0289229549842283,-2.54292825520849,0.0109927798075364,-0.130236949549078,-0.0168610493579568,-0.0735489994535175,-0.119214732437086,-0.24429251289294,B52,rdry,ind,sun,cvi
B52_rdry_ind_shade,:=,C*D,0,0,B52_rdry_ind_shade,-0.0203911298750702,0.0069790618843895,-2.92175799740082,0.0034806186927403,-0.0340698398143499,-0.00671241993579059,-0.0203911298750702,-0.12764594231624,-0.261569584325309,B52,rdry,ind,shade,cvi
B52_rdry_ind_diff,:=,(C*D)-(c*d),0,0,B52_rdry_ind_diff,0.0531578695784472,0.0297530608476815,1.78663532638154,0.0739964481861137,-0.0051570581128372,0.111472797269732,0.0531578695784472,-0.00843120987915404,-0.0172770714323691,B52,rdry,ind,diff,cvi
B52_h3h1_dir_sun,:=,0,0,0,B52_h3h1_dir_sun,0,0,,,0,0,0,0,0,B52,h3h1,dir,sun,cvi
B52_h3h1_dir_shade,:=,0,0,0,B52_h3h1_dir_shade,0,0,,,0,0,0,0,0,B52,h3h1,dir,shade,cvi
B52_h3h1_dir_diff,:=,0,0,0,B52_h3h1_dir_diff,0,0,,,0,0,0,0,0,B52,h3h1,dir,diff,cvi
B52_h3h1_ind_sun,:=,c*d*e,0,0,B52_h3h1_ind_sun,-0.0158917839805856,0.00815323415869931,-1.94913866954617,0.0512788667641186,-0.031871829289158,8.82613279867793e-05,-0.0158917839805856,-0.0289475957450585,-0.0593188506336773,B52,h3h1,ind,sun,cvi
B52_h3h1_ind_shade,:=,C*D*E,0,0,B52_h3h1_ind_shade,-0.0194923709284355,0.00751006910698382,-2.59549821057025,0.00944538947813789,-0.0342118358995306,-0.00477290595734027,-0.0194923709284355,-0.0539343284009336,-0.110521177600348,B52,h3h1,ind,shade,cvi
B52_h3h1_ind_diff,:=,(C*D*E)-(c*d*e),0,0,B52_h3h1_ind_diff,-0.00360058694784986,0.0110849612195196,-0.324817279604871,0.745319365841292,-0.0253267117081315,0.0181255378124318,-0.00360058694784986,-0.0249867326558751,-0.0512023269666703,B52,h3h1,ind,diff,cvi
B52_idry_dir_sun,:=,0,0,0,B52_idry_dir_sun,0,0,,,0,0,0,0,0,B52,idry,dir,sun,cvi
B52_idry_dir_shade,:=,0,0,0,B52_idry_dir_shade,0,0,,,0,0,0,0,0,B52,idry,dir,shade,cvi
B52_idry_dir_diff,:=,0,0,0,B52_idry_dir_diff,0,0,,,0,0,0,0,0,B52,idry,dir,diff,cvi
B52_idry_ind_sun,:=,(c*d*f)+(c*d*e*g),0,0,B52_idry_ind_sun,-0.0147960740089578,0.00604224724637984,-2.44877003631766,0.0143344935079268,-0.0266386609975486,-0.00295348702036702,-0.0147960740089578,-0.0714770694170612,-0.146469421565258,B52,idry,ind,sun,cvi
B52_idry_ind_shade,:=,(C*D*F)+(C*D*E*G),0,0,B52_idry_ind_shade,-0.0385659351715843,0.0135246249013146,-2.8515345492381,0.00435087577831617,-0.0650737128825745,-0.0120581574605942,-0.0385659351715843,-0.0936304691978904,-0.191865737867328,B52,idry,ind,shade,cvi
B52_idry_ind_diff,:=,((C*D*F)+(C*D*E*G))-((c*d*f)+(c*d*e*g)),0,0,B52_idry_ind_diff,-0.0237698611626265,0.0148129750728084,-1.60466489991332,0.108567570405606,-0.0528027588092205,0.00526303648396749,-0.0237698611626265,-0.0221533997808292,-0.0453963163020705,B52,idry,ind,diff,cvi
