"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.370911839103811,-0.0238874516571823,0.0508961638678121,NA,0.262945744533731,0.717016802227544,"Shade","ita"
