"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.557018843130776,-0.219681353630213,0.198066138267749,NA,0.197206227145995,0.165246460777562,"Sun","ita"
