"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.425859274624113,-0.360850678826193,0.715636871804585,-0.0224512747460402,0.0689405440007032,0.073514634535223,"Sun","blh"
