"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.734902249490356,NA,NA,NA,0.0367623385535034,0.148344085304466,"Sun","sha"
