"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","days","h1","h2","h3","h2_h1_height_diff_avg","h3_h2_height_diff_avg","h3_h1_height_diff_avg","i_growth_days","envelope","i_dry","r_dry","assigned_no","rep"
"8H5016_10","8H5016","10","20RV272","71","5","Sun",42.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"387",3
"8H5016_12","8H5016","12","8RV303","99","5","Sun",21.2916666666667,1,91,244,12.8571428571429,21.8571428571429,17.3571428571429,14,"536",0.1403,0.1277,"115",3
"8H5016_13","8H5016","13","13RV317","99","5","Sun",26.2916666666667,1,50,165,7,16.4285714285714,11.7142857142857,14,"1110",0.0988,0.1194,"265",3
"8H5016_14","8H5016","14","8RV296","94","5","Sun",21.2916666666667,1,56,201,7.85714285714286,20.7142857142857,14.2857142857143,14,"537",0.0956,0.0337,"110",3
"8H5016_15","8H5016","15","8239","KOLA","5","Sun",24.2916666666667,6,126,292,17.1428571428571,23.7142857142857,20.4285714285714,14,"847",0.3781,0.1992,"1126",3
"8H5016_16","8H5016","16","9057","VINSLOV","5","Sun",38.2916666666667,9,105,NA,13.7142857142857,NA,NA,14,NA,NA,NA,"1151",3
"8H5016_2","8H5016","2","20RV281","75","5","Sun",31.2916666666667,8,134,230,18,13.7142857142857,15.8571428571429,14,"1438",0.3418,0.4372,"391",3
"8H5016_3","8H5016","3","8RV068","25","5","Sun",31.2916666666667,2,132,250,18.5714285714286,16.8571428571429,17.7142857142857,14,"1437",0.1993,0.4884,"41",3
"8H5016_4","8H5016","4","8RV165","53","5","Sun",21.2916666666667,1,56,184,7.85714285714286,18.2857142857143,13.0714285714286,14,"535",0.0435,0.0584,"69",3
"8H5016_5","8H5016","5","27RV334","92","5","Sun",24.2916666666667,6,63,210,8.14285714285714,21,14.5714285714286,14,"848",0.0951,0.1454,"708",3
"8H5016_6","8H5016","6","27RV371","104","5","Sun",28.2916666666667,2,130,305,18.2857142857143,25,21.6428571428571,14,"1288",0.3289,0.2335,"720",3
"8H5016_8","8H5016","8","13RV266","86","5","Sun",28.2916666666667,3,72,145,9.85714285714286,10.4285714285714,10.1428571428571,14,"1287",0.1412,0.1249,"252",3
"8H5017_1","8H5017","1","13RV234","78","5","Sun",21.2916666666667,1,66,206,9.28571428571429,20,14.6428571428571,14,"534",0.1211,0.0884,"244",3
"8H5017_10","8H5017","10","20RV354","102","5","Sun",35.2916666666667,1,83,250,11.7142857142857,23.8571428571429,17.7857142857143,14,"1562",0.2982,0.477,"418",3
"8H5017_11","8H5017","11","29RV221","49","5","Sun",26.2916666666667,1,47,168,6.57142857142857,17.2857142857143,11.9285714285714,14,"1109",0.1622,0.1015,"965",3
"8H5017_12","8H5017","12","8RV422","135","5","Sun",24.2916666666667,5,97,207,13.1428571428571,15.7142857142857,14.4285714285714,14,"849",0.1204,0.0706,"151",3
"8H5017_13","8H5017","13","20RV406","113","5","Sun",45.2916666666667,30,99,NA,9.85714285714286,NA,NA,7,NA,NA,NA,"429",3
"8H5017_14","8H5017","14","27RV123","36","5","Sun",28.2916666666667,1,109,262,15.4285714285714,21.8571428571429,18.6428571428571,14,"1290",0.2394,0.2228,"652",3
"8H5017_16","8H5017","16","27RV430","125","5","Sun",24.2916666666667,2,112,315,15.7142857142857,29,22.3571428571429,14,"850",0.1941,0.1803,"741",3
"8H5017_2","8H5017","2","6936","LZ-0","5","Sun",42.2916666666667,2,NA,NA,NA,NA,NA,7,NA,NA,NA,"1088",3
"8H5017_3","8H5017","3","21RV050","15","5","Sun",21.2916666666667,1,97,282,13.7142857142857,26.4285714285714,20.0714285714286,14,"533",0.1426,0.0735,"481",3
"8H5017_4","8H5017","4","21RV101","33","5","Sun",28.2916666666667,1,109,258,15.4285714285714,21.2857142857143,18.3571428571429,14,"1289",0.2142,0.2518,"499",3
"8H5017_5","8H5017","5","13RV313","98","5","Sun",24.2916666666667,6,108,252,14.5714285714286,20.5714285714286,17.5714285714286,14,"851",0.1866,0.1142,"264",3
"8H5017_7","8H5017","7","21RV137","42","5","Sun",26.2916666666667,3,146,304,20.4285714285714,22.5714285714286,21.5,14,"1108",0.32,0.2415,"508",3
"8H5017_8","8H5017","8","20RV485","132","5","Sun",45.2916666666667,4,NA,NA,NA,NA,NA,7,NA,NA,NA,"448",3
"8H5018_1","8H5018","1","13RV505","150","5","Sun",38.2916666666667,5,112,272,15.2857142857143,22.8571428571429,19.0714285714286,14,NA,NA,NA,"316",3
"8H5018_10","8H5018","10","27RV169","48","5","Sun",26.2916666666667,2,127,312,17.8571428571429,26.4285714285714,22.1428571428571,14,"1076",0.199,0.2322,"664",3
"8H5018_11","8H5018","11","13RV410","121","5","Sun",26.2916666666667,2,96,310,13.4285714285714,30.5714285714286,22,14,"1075",0.2376,0.2314,"287",3
"8H5018_12","8H5018","12","8378","SAP-0","5","Sun",28.2916666666667,1,123,285,17.4285714285714,23.1428571428571,20.2857142857143,14,"1262",0.3829,0.2879,"1148",3
"8H5018_14","8H5018","14","172AV","Bur-0","5","Sun",38.2916666666667,1,71,NA,10,NA,NA,14,NA,NA,NA,"5",3
"8H5018_2","8H5018","2","27RV155","41","5","Sun",21.2916666666667,1,43,223,6,25.7142857142857,15.8571428571429,14,"527",0.147,0.1576,"657",3
"8H5018_4","8H5018","4","8RV082","31","5","Sun",19.2916666666667,1,104,236,14.7142857142857,18.8571428571429,16.7857142857143,14,"246",0.0953,0.0581,"47",3
"8H5018_5","8H5018","5","29RV071","12","5","Sun",28.2916666666667,2,80,212,11.1428571428571,18.8571428571429,15,14,"1263",0.1704,0.3122,"928",3
"8H5018_6","8H5018","6","13RV089","34","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200",3
"8H5018_7","8H5018","7","20RV085","23","5","Sun",42.2916666666667,65,151,NA,12.2857142857143,NA,NA,7,NA,NA,NA,"339",3
"8H5018_9","8H5018","9","29RV253","59","5","Sun",28.2916666666667,1,71,242,10,24.4285714285714,17.2142857142857,14,"1264",0.1465,0.3557,"975",3
"8H5019_10","8H5019","10","20RV294","81","5","Sun",24.2916666666667,7,120,245,16.1428571428571,17.8571428571429,17,14,"819",0.2385,0.1977,"397",3
"8H5019_12","8H5019","12","21RV303","88","5","Sun",49.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"554",3
"8H5019_13","8H5019","13","13RV226","74","5","Sun",26.2916666666667,2,104,242,14.5714285714286,19.7142857142857,17.1428571428571,14,"1071",0.1504,0.1853,"240",3
"8H5019_16","8H5019","16","27RV409","119","5","Sun",26.2916666666667,3,149,313,20.8571428571429,23.4285714285714,22.1428571428571,14,"1070",0.1744,0.1808,"735",3
"8H5019_2","8H5019","2","29RV014","3","5","Sun",40.2916666666667,9,140,NA,18.7142857142857,NA,NA,7,NA,NA,NA,"919",3
"8H5019_4","8H5019","4","20RV303","85","5","Sun",31.2916666666667,1,53,243,7.42857142857143,27.1428571428571,17.2857142857143,14,"1424",0.1732,0.5574,"401",3
"8H5019_5","8H5019","5","27RV395","114","5","Sun",28.2916666666667,2,150,320,21.1428571428572,24.2857142857143,22.7142857142857,14,"1278",0.3094,0.403,"730",3
"8H5019_8","8H5019","8","8RV196","58","5","Sun",31.2916666666667,1,78,221,11,20.4285714285714,15.7142857142857,14,"1425",0.1176,0.222,"74",3
"8H5019_9","8H5019","9","8RV096","35","5","Sun",19.2916666666667,9,138,235,18.4285714285714,13.8571428571429,16.1428571428571,14,"244",0.1149,0.0387,"51",3
"8H5020_1","8H5020","1","21RV308","90","5","Sun",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"556",3
"8H5020_11","8H5020","11","20RV307","86","5","Sun",26.2916666666667,3,87,215,12,18.2857142857143,15.1428571428571,14,"1096",0.2264,0.2744,"402",3
"8H5020_12","8H5020","12","27RV267","76","5","Sun",31.2916666666667,4,192,330,26.8571428571429,19.7142857142857,23.2857142857143,14,"1439",0.2405,0.4269,"692",3
"8H5020_13","8H5020","13","8RV321","108","5","Sun",21.2916666666667,1,92,225,13,19,16,14,"539",0.106,0.0784,"124",3
"8H5020_14","8H5020","14","29RV170","34","5","Sun",21.2916666666667,2,67,190,9.28571428571429,17.5714285714286,13.4285714285714,14,"538",0.0845,0.1215,"950",3
"8H5020_15","8H5020","15","20RV345","98","5","Sun",40.2916666666667,30,110,NA,11.4285714285714,NA,NA,7,NA,NA,NA,"414",3
"8H5020_3","8H5020","3","20RV473","128","5","Sun",33.2916666666667,1,40,105,5.57142857142857,9.28571428571429,7.42857142857143,14,"1510",0.0805,0.8654,"444",3
"8H5020_4","8H5020","4","13RV387","115","5","Sun",17.2916666666667,3,90,203,12.4285714285714,16.1428571428571,14.2857142857143,14,"61",0.0853,0.0356,"281",3
"8H5020_5","8H5020","5","27RV273","78","5","Sun",24.2916666666667,1,123,328,17.4285714285714,29.2857142857143,23.3571428571429,14,"840",0.2484,0.1932,"694",3
"8H5020_6","8H5020","6","28RV508","145","5","Sun",24.2916666666667,7,143,302,19.4285714285714,22.7142857142857,21.0714285714286,14,"839",0.2737,0.1629,"911",3
"8H5020_7","8H5020","7","21RV049","14","5","Sun",24.2916666666667,7,152,308,20.7142857142857,22.2857142857143,21.5,14,"838",0.2081,0.1488,"480",3
"8H5020_8","8H5020","8","21RV255","75","5","Sun",40.2916666666667,5,58,NA,7.57142857142857,NA,NA,7,NA,NA,NA,"541",3
"8H5020_9","8H5020","9","13RV412","123","5","Sun",31.2916666666667,45,162,266,16.7142857142857,14.8571428571429,15.7857142857143,14,"1440",0.2558,0.0982,"289",3
"8H5021_1","8H5021","1","13RV395","117","5","Sun",24.2916666666667,1,97,222,13.7142857142857,17.8571428571429,15.7857142857143,14,"845",0.1704,0.1377,"283",3
"8H5021_10","8H5021","10","28RV047","20","5","Sun",26.2916666666667,2,137,330,19.2857142857143,27.5714285714286,23.4285714285714,14,"1092",0.2632,0.1806,"786",3
"8H5021_11","8H5021","11","7514","RRS-7","5","Sun",45.2916666666667,14,67,NA,7.57142857142857,NA,NA,7,NA,NA,NA,"1115",3
"8H5021_12","8H5021","12","27RV116","34","5","Sun",26.2916666666667,1,92,242,13,21.4285714285714,17.2142857142857,14,"1091",0.1956,0.2045,"650",3
"8H5021_13","8H5021","13","27RV260","73","5","Sun",28.2916666666667,2,100,294,14,27.7142857142857,20.8571428571429,14,"1294",0.3081,0.3006,"689",3
"8H5021_15","8H5021","15","29RV614","141","5","Sun",19.2916666666667,3,70,190,9.57142857142857,17.1428571428572,13.3571428571429,14,"252",0.0591,0.0784,"1057",3
"8H5021_16","8H5021","16","13RV181","61","5","Sun",17.2916666666667,2,62,210,8.57142857142857,21.1428571428571,14.8571428571429,14,"62",0.0835,0.0578,"227",3
"8H5021_2","8H5021","2","28RV311","82","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848",3
"8H5021_3","8H5021","3","21RV323","92","5","Sun",24.2916666666667,2,107,281,15,24.8571428571429,19.9285714285714,14,"843",0.1855,0.1441,"558",3
"8H5021_4","8H5021","4","21RV253","74","5","Sun",38.2916666666667,6,113,221,15.2857142857143,15.4285714285714,15.3571428571429,14,"1601",0.1866,0.3569,"540",3
"8H5021_7","8H5021","7","29RV311","73","5","Sun",24.2916666666667,1,47,112,6.57142857142857,9.28571428571429,7.92857142857143,14,"844",0.0889,0.1001,"989",3
"8H5021_8","8H5021","8","28RV213","56","5","Sun",24.2916666666667,2,76,174,10.5714285714286,14,12.2857142857143,14,"842",0.1445,0.1359,"822",3
"8H5021_9","8H5021","9","8RV097","36","5","Sun",24.2916666666667,1,75,216,10.5714285714286,20.1428571428572,15.3571428571429,14,"846",0.0951,0.0848,"52",3
"8H5022_1","8H5022","1","13RV484","143","5","Sun",24.2916666666667,11,138,261,18.1428571428571,17.5714285714286,17.8571428571429,14,"861",0.1985,0.0646,"309",3
"8H5022_10","8H5022","10","28RV333","89","5","Sun",21.2916666666667,1,66,205,9.28571428571429,19.8571428571429,14.5714285714286,14,"546",0.0857,0.0396,"855",3
"8H5022_13","8H5022","13","8RV158","51","5","Sun",26.2916666666667,1,85,240,12,22.1428571428571,17.0714285714286,14,"1113",0.1224,0.1138,"67",3
"8H5022_14","8H5022","14","13RV474","139","5","Sun",26.2916666666667,2,73,242,10.1428571428571,24.1428571428571,17.1428571428571,14,"1112",0.1547,0.1473,"305",3
"8H5022_15","8H5022","15","29RV305","71","5","Sun",21.2916666666667,1,45,193,6.28571428571429,21.1428571428572,13.7142857142857,14,"545",0.091,0.0939,"987",3
"8H5022_16","8H5022","16","8RV236","72","5","Sun",33.2916666666667,1,82,186,11.5714285714286,14.8571428571429,13.2142857142857,14,"1509",0.1022,0.0517,"88",3
"8H5022_3","8H5022","3","29RV553","126","5","Sun",24.2916666666667,7,84,152,11,9.71428571428572,10.3571428571429,14,"859",0.0788,0.1126,"1042",3
"8H5022_4","8H5022","4","13RV256","84","5","Sun",24.2916666666667,2,52,139,7.14285714285714,12.4285714285714,9.78571428571429,14,"858",0.1482,0.1409,"250",3
"8H5022_5","8H5022","5","20RV249","68","5","Sun",40.2916666666667,2,55,NA,7.57142857142857,NA,NA,7,NA,NA,NA,"384",3
"8H5022_6","8H5022","6","8RV293","93","5","Sun",19.2916666666667,2,73,164,10.1428571428571,13,11.5714285714286,14,"257",0.0713,0.0777,"109",3
"8H5022_7","8H5022","7","21RV272","79","5","Sun",24.2916666666667,2,119,295,16.7142857142857,25.1428571428572,20.9285714285714,14,"860",0.2258,0.2145,"545",3
"8H5022_8","8H5022","8","27RV008","4","5","Sun",21.2916666666667,1,75,236,10.5714285714286,23,16.7857142857143,14,"544",0.1357,0.0706,"620",3
"8H5022_9","8H5022","9","28RV357","94","5","Sun",42.2916666666667,1,11,NA,1.42857142857143,NA,NA,7,NA,NA,NA,"860",3
"8H5023_1","8H5023","1","28RV284","73","5","Sun",17.2916666666667,1,113,269,16,22.2857142857143,19.1428571428571,14,"64",0.1642,0.0606,"839",3
"8H5023_10","8H5023","10","21RV459","131","5","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"597",3
"8H5023_11","8H5023","11","13RV150","50","5","Sun",24.2916666666667,7,164,309,22.4285714285714,20.7142857142857,21.5714285714286,14,"855",0.1707,0.1558,"216",3
"8H5023_13","8H5023","13","6945","NOK-3","5","Sun",49.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1093",3
"8H5023_14","8H5023","14","13RV388","116","5","Sun",24.2916666666667,3,65,230,8.85714285714286,23.5714285714286,16.2142857142857,14,"856",0.153,0.1564,"282",3
"8H5023_15","8H5023","15","8RV170","55","5","Sun",31.2916666666667,6,141,257,19.2857142857143,16.5714285714286,17.9285714285714,14,"1433",NA,0.3253,"71",3
"8H5023_16","8H5023","16","27RV218","59","5","Sun",24.2916666666667,7,145,272,19.7142857142857,18.1428571428572,18.9285714285714,14,"854",0.1553,0.0777,"675",3
"8H5023_2","8H5023","2","13RV198","64","5","Sun",31.2916666666667,1,90,248,12.7142857142857,22.5714285714286,17.6428571428571,14,"1434",0.205,0.3808,"230",3
"8H5023_5","8H5023","5","29RV133","23","5","Sun",24.2916666666667,4,44,130,5.71428571428571,12.2857142857143,9,14,"857",0.0643,0.086,"939",3
"8H5023_6","8H5023","6","8RV356","118","5","Sun",21.2916666666667,1,60,176,8.42857142857143,16.5714285714286,12.5,14,"547",0.0535,0.0917,"134",3
"8H5023_8","8H5023","8","27RV001","1","5","Sun",28.2916666666667,2,97,248,13.5714285714286,21.5714285714286,17.5714285714286,14,"1282",0.1732,0.1727,"617",3
"8H5023_9","8H5023","9","29RV541","123","5","Sun",35.2916666666667,1,55,207,7.71428571428571,21.7142857142857,14.7142857142857,14,"1558",0.1573,0.4137,"1039",3
"8H5024_1","8H5024","1","20RV323","90","5","Sun",33.2916666666667,2,66,187,9.14285714285714,17.2857142857143,13.2142857142857,14,"1508",0.1626,0.4998,"406",3
"8H5024_10","8H5024","10","21RV498","147","5","Sun",24.2916666666667,2,95,265,13.2857142857143,24.2857142857143,18.7857142857143,14,NA,NA,NA,"613",3
"8H5024_13","8H5024","13","8RV403","128","5","Sun",24.2916666666667,4,135,256,18.7142857142857,17.2857142857143,18,14,"829",0.1265,0.1019,"144",3
"8H5024_14","8H5024","14","21RV093","28","5","Sun",24.2916666666667,1,75,235,10.5714285714286,22.8571428571429,16.7142857142857,14,"828",0.1291,0.1512,"494",3
"8H5024_2","8H5024","2","27RV330","90","5","Sun",24.2916666666667,3,123,288,17.1428571428571,23.5714285714286,20.3571428571429,14,"826",0.1851,0.1155,"706",3
"8H5024_3","8H5024","3","29RV192","40","5","Sun",26.2916666666667,2,18,157,2.28571428571429,19.8571428571429,11.0714285714286,14,"1080",0.0404,0.2824,"956",3
"8H5024_4","8H5024","4","6926","KIN-0","5","Sun",26.2916666666667,2,99,290,13.8571428571429,27.2857142857143,20.5714285714286,14,"1079",0.1948,0.2137,"1084",3
"8H5024_5","8H5024","5","20RV201","58","5","Sun",35.2916666666667,2,43,229,5.85714285714286,26.5714285714286,16.2142857142857,14,"1557",0.2663,0.7056,"374",3
"8H5024_6","8H5024","6","27RV042","14","5","Sun",26.2916666666667,1,74,304,10.4285714285714,32.8571428571429,21.6428571428571,14,"827",0.1561,0.1269,"630",3
"8H5024_6","8H5024","6","27RV042","14","5","Sun",26.2916666666667,1,74,304,10.4285714285714,32.8571428571429,21.6428571428571,14,"1081",0.1793,0.2448,"630",3
"8H5024_7","8H5024","7","8RV124","41","5","Sun",31.2916666666667,1,80,198,11.2857142857143,16.8571428571429,14.0714285714286,14,"1423",0.2568,0.3022,"57",3
"8H5024_9","8H5024","9","27RV343","97","5","Sun",26.2916666666667,1,98,259,13.8571428571429,23,18.4285714285714,14,"1082",0.1252,0.1461,"713",3
"8H6001_1","8H6001","1","13RV039","18","6","Sun",24.2916666666667,1,50,222,7,24.5714285714286,15.7857142857143,14,"922",0.2032,0.1943,"184",3
"8H6001_10","8H6001","10","13RV301","93","6","Sun",33.2916666666667,1,105,256,14.8571428571429,21.5714285714286,18.2142857142857,14,"1522",0.3001,0.4649,"259",3
"8H6001_11","8H6001","11","8RV112","38","6","Sun",31.2916666666667,2,140,312,19.7142857142857,24.5714285714286,22.1428571428571,14,"1461",0.1619,0.2073,"54",3
"8H6001_13","8H6001","13","20RV467","127","6","Sun",31.2916666666667,1,66,219,9.28571428571429,21.8571428571429,15.5714285714286,14,"1462",0.229,0.599,"443",3
"8H6001_14","8H6001","14","8RV344","115","6","Sun",35.2916666666667,1,63,196,8.85714285714286,19,13.9285714285714,14,"1578",0.0605,0.1959,"131",3
"8H6001_15","8H6001","15","29RV314","74","6","Sun",21.2916666666667,2,72,188,10,16.5714285714286,13.2857142857143,14,"562",0.07,0.049,"990",3
"8H6001_16","8H6001","16","13RV478","140","6","Sun",26.2916666666667,2,40,174,5.42857142857143,19.1428571428571,12.2857142857143,14,"1154",0.1079,0.215,"306",3
"8H6001_2","8H6001","2","6940","MZ-0","6","Sun",19.2916666666667,1,234,248,16.6428571428571,2,11.7619047619048,21,"1155",0.1274,0.0639,"1091",3
"8H6001_3","8H6001","3","8RV463","140","6","Sun",24.2916666666667,9,158,278,21.2857142857143,17.1428571428572,19.2142857142857,14,"921",0.2578,0.0861,"156",3
"8H6001_5","8H6001","5","13RV325","103","6","Sun",24.2916666666667,5,152,303,21,21.5714285714286,21.2857142857143,14,"923",0.3304,0.1143,"269",3
"8H6001_6","8H6001","6","20RV479","131","6","Sun",47.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"447",3
"8H6001_8","8H6001","8","27RV064","21","6","Sun",33.2916666666667,1,158,352,22.4285714285714,27.7142857142857,25.0714285714286,14,"1521",0.3077,0.2431,"637",3
"8H6001_9","8H6001","9","13RV421","127","6","Sun",28.2916666666667,1,110,192,15.5714285714286,11.7142857142857,13.6428571428571,14,"1316",0.1626,0.2976,"293",3
"8H6002_1","8H6002","1","27RV506","147","6","Sun",26.2916666666667,1,98,282,13.8571428571429,26.2857142857143,20.0714285714286,14,"1164",0.1887,0.251,"763",3
"8H6002_10","8H6002","10","20RV310","88","6","Sun",52.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"404",3
"8H6002_11","8H6002","11","13RV013","7","6","Sun",21.2916666666667,1,36,174,5,19.7142857142857,12.3571428571429,14,"575",0.0961,0.195,"173",3
"8H6002_12","8H6002","12","28RV452","128","6","Sun",24.2916666666667,6,150,300,20.5714285714286,21.4285714285714,21,14,"928",0.2306,0.1382,"894",3
"8H6002_13","8H6002","13","8329","TR-0","6","Sun",28.2916666666667,3,135,263,18.8571428571429,18.2857142857143,18.5714285714286,14,"1315",0.3023,0.2544,"1145",3
"8H6002_14","8H6002","14","28RV483","138","6","Sun",21.2916666666667,1,62,208,8.71428571428571,20.8571428571429,14.7857142857143,14,"576",0.1052,0.0736,"904",3
"8H6002_15","8H6002","15","27RV068","23","6","Sun",28.2916666666667,1,56,264,7.85714285714286,29.7142857142857,18.7857142857143,14,"1312",0.1401,0.3741,"639",3
"8H6002_16","8H6002","16","13RV041","19","6","Sun",24.2916666666667,3,80,232,11,21.7142857142857,16.3571428571429,14,"929",0.1911,0.187,"185",3
"8H6002_2","8H6002","2","8214","GY-0","6","Sun",40.2916666666667,4,127,NA,17.5714285714286,NA,NA,7,NA,NA,NA,"1120",3
"8H6002_3","8H6002","3","21RV019","4","6","Sun",31.2916666666667,1,81,260,11.4285714285714,25.5714285714286,18.5,14,"1456",0.2328,0.4265,"470",3
"8H6002_4","8H6002","4","8RV363","121","6","Sun",21.2916666666667,2,69,225,9.57142857142857,22.2857142857143,15.9285714285714,14,"574",0.0985,0.0671,"137",3
"8H6002_5","8H6002","5","29RV630","146","6","Sun",35.2916666666667,1,67,200,9.42857142857143,19,14.2142857142857,14,"1575",0.0718,0.1881,"1062",3
"8H6002_6","8H6002","6","13RV248","81","6","Sun",28.2916666666667,3,116,253,16.1428571428571,19.5714285714286,17.8571428571429,14,"1313",0.1586,0.219,"247",3
"8H6002_8","8H6002","8","8RV339","113","6","Sun",35.2916666666667,2,76,230,10.5714285714286,22,16.2857142857143,14,"1574",0.2863,0.3859,"129",3
"8H6002_9","8H6002","9","27RV344","98","6","Sun",28.2916666666667,1,75,270,10.5714285714286,27.8571428571429,19.2142857142857,14,"1314",0.1733,0.2254,"714",3
"8H6003_1","8H6003","1","8RV024","8","6","Sun",21.2916666666667,2,112,243,15.7142857142857,18.7142857142857,17.2142857142857,14,"573",0.0395,0.0621,"24",3
"8H6003_10","8H6003","10","27RV026","10","6","Sun",24.2916666666667,2,128,286,18,22.5714285714286,20.2857142857143,14,"931",0.2303,0.1433,"626",3
"8H6003_11","8H6003","11","29RV143","25","6","Sun",45.2916666666667,9,NA,NA,NA,NA,NA,7,NA,NA,NA,"941",3
"8H6003_12","8H6003","12","8RV495","149","6","Sun",26.2916666666667,1,91,234,12.8571428571429,20.4285714285714,16.6428571428571,14,"1161",0.1215,0.1151,"165",3
"8H6003_13","8H6003","13","8RV230","69","6","Sun",49.2916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",3
"8H6003_15","8H6003","15","28RV401","110","6","Sun",19.2916666666667,5,100,274,13.5714285714286,24.8571428571429,19.2142857142857,14,"267",0.232,0.1143,"876",3
"8H6003_16","8H6003","16","6942","Nd-1","6","Sun",24.2916666666667,8,183,334,25,21.5714285714286,23.2857142857143,14,"930",0.2541,0.1404,"1092",3
"8H6003_2","8H6003","2","28RV276","72","6","Sun",26.2916666666667,2,105,276,14.7142857142857,24.4285714285714,19.5714285714286,14,"1163",0.186,0.212,"838",3
"8H6003_3","8H6003","3","8RV200","61","6","Sun",26.2916666666667,1,76,220,10.7142857142857,20.5714285714286,15.6428571428571,14,"1162",0.1239,0.1527,"77",3
"8H6003_4","8H6003","4","20RV321","89","6","Sun",31.2916666666667,2,69,195,9.57142857142858,18,13.7857142857143,14,"1455",0.1672,0.4482,"405",3
"8H6003_6","8H6003","6","29RV178","36","6","Sun",40.2916666666667,6,145,NA,19.8571428571429,NA,NA,7,NA,NA,NA,"952",3
"8H6003_7","8H6003","7","21RV379","105","6","Sun",45.2916666666667,16,NA,NA,NA,NA,NA,7,NA,NA,NA,"571",3
"8H6003_8","8H6003","8","186AV","Col-0","6","Sun",26.2916666666667,3,132,282,18.4285714285714,21.4285714285714,19.9285714285714,14,"1160",0.2573,0.1622,"10",3
"8H6003_9","8H6003","9","28RV034","15","6","Sun",19.2916666666667,2,108,309,15.1428571428571,28.7142857142857,21.9285714285714,14,"268",0.2692,0.1414,"781",3
"8H6004_1","8H6004","1","20RV511","143","6","Sun",40.2916666666667,1,145,NA,20.5714285714286,NA,NA,7,NA,NA,NA,"459",3
"8H6004_11","8H6004","11","21RV005","2","6","Sun",42.2916666666667,2,30,NA,4,NA,NA,7,NA,NA,NA,"468",3
"8H6004_12","8H6004","12","20RV161","42","6","Sun",42.2916666666667,5,85,NA,11.4285714285714,NA,NA,7,NA,NA,NA,"358",3
"8H6004_13","8H6004","13","27RV393","113","6","Sun",24.2916666666667,1,64,269,9,29.2857142857143,19.1428571428571,14,"880",0.0916,0.1471,"729",3
"8H6004_14","8H6004","14","21RV350","97","6","Sun",28.2916666666667,1,96,286,13.5714285714286,27.1428571428571,20.3571428571429,14,"1301",0.1516,0.312,"563",3
"8H6004_15","8H6004","15","29RV453","108","6","Sun",24.2916666666667,3,136,285,19,21.2857142857143,20.1428571428571,14,"879",0.1702,0.1096,"1024",3
"8H6004_16","8H6004","16","8RV259","80","6","Sun",21.2916666666667,1,86,255,12.1428571428571,24.1428571428572,18.1428571428571,14,"551",0.1427,0.0732,"96",3
"8H6004_3","8H6004","3","20RV327","93","6","Sun",33.2916666666667,2,94,296,13.1428571428571,28.8571428571429,21,14,"1517",0.3549,0.5789,"409",3
"8H6004_4","8H6004","4","8RV042","13","6","Sun",24.2916666666667,1,50,223,7,24.7142857142857,15.8571428571429,14,"1454",0.1706,0.0797,"29",3
"8H6004_5","8H6004","5","27RV199","56","6","Sun",21.2916666666667,1,80,282,11.2857142857143,28.8571428571429,20.0714285714286,14,"552",0.1521,0.1316,"672",3
"8H6004_7","8H6004","7","21RV188","52","6","Sun",28.2916666666667,1,85,262,12,25.2857142857143,18.6428571428571,14,"1300",0.1454,0.2309,"518",3
"8H6004_8","8H6004","8","28RV138","41","6","Sun",38.2916666666667,6,98,NA,13.1428571428571,NA,NA,14,NA,NA,NA,"807",3
"8H6004_9","8H6004","9","6937","Mrk-0","6","Sun",28.2916666666667,1,50,236,7,26.5714285714286,16.7857142857143,14,"1302",0.275,0.5184,"1089",3
"8H6005_10","8H6005","10","21RV433","118","6","Sun",24.2916666666667,3,112,236,15.5714285714286,17.7142857142857,16.6428571428571,14,"912",0.1087,0.0873,"584",3
"8H6005_11","8H6005","11","13RV479","141","6","Sun",45.2916666666667,1,NA,NA,NA,NA,NA,7,NA,NA,NA,"307",3
"8H6005_14","8H6005","14","20RV509","142","6","Sun",24.2916666666667,3,107,295,14.8571428571429,26.8571428571429,20.8571428571429,14,"913",0.3051,0.2059,"458",3
"8H6005_15","8H6005","15","28RV011","5","6","Sun",24.2916666666667,1,64,150,9,12.2857142857143,10.6428571428571,14,"911",0.0916,0.0609,"771",3
"8H6005_16","8H6005","16","28RV128","39","6","Sun",26.2916666666667,6,164,321,22.5714285714286,22.4285714285714,22.5,14,"1143",0.3155,0.2301,"805",3
"8H6005_3","8H6005","3","13RV420","126","6","Sun",24.2916666666667,1,76,255,10.7142857142857,25.5714285714286,18.1428571428571,14,"910",0.226,0.1724,"292",3
