"geno","LL_r","LL_d","LL_Lmax","LL_it","LL_is","LW_r","LW_d","LW_Lmax","LW_it","LW_is","LL_STP","LW_STP"
"13RV059",0.0148861167666353,615.685808461917,31.0455484892306,412.046510018409,15.5227742692305,0.0156119208100982,538.164928204364,9.84938114971989,350.437264734289,4.92469057327264,28.1240296901887,9.35584885569028
"13RV064",0.01565846620709,556.588430481267,20.6788627351334,368.727066124682,10.3394313524285,0.0143609404181982,556.206120438403,8.47819337307937,350.632081982661,4.23909666864491,20.2585838918776,8.50263716753251
"13RV067",0.0182439047926138,560.21133098164,27.7554939572423,393.008942295959,13.8777469851915,0.0177639264733543,520.408221572622,9.81807921450279,350.040114195086,4.90903960679405,25.6419631210497,9.31449458888696
"13RV007",0.0173201221173608,560.530914815976,28.7552852692945,388.002400240215,14.3776426447062,0.0181224452847781,515.852371737082,11.2125161899557,347.639140280274,5.60625811268315,28.5314011250205,10.517799171966
"13RV071",0.0178320194190048,551.393640662114,23.6395901296189,383.731816022029,11.8197950591654,0.0173619787564649,522.042814157331,9.6601849606378,349.107244279201,4.83009247839087,22.282912435026,9.2916652170218
"13RV072",0.0138290645249738,595.777694994948,25.0312327434203,384.308739847729,12.5156163694882,0.0165017592835732,504.863066291997,8.88796563651263,329.315185442026,4.44398280898079,23.3667004113387,8.86243554140607
"13RV079",0.0181061592865308,540.014507422174,25.8506835346032,375.443428706295,12.9253417659259,0.0170534191313144,520.947731986471,10.3244345899579,346.165915699089,5.16221730015931,25.8878097561767,9.73785557226065
"13RV080",0.0194705509561471,518.688259918571,26.1176810025194,365.083056688701,13.0588405030587,0.0187984227467922,505.344055023449,10.3550339775888,340.279120520228,5.1775169930714,24.1045322723965,9.68008172002716
"13RV081",0.0196541022549567,486.816250297006,22.1667614203743,339.286019444802,11.0833806982506,0.0188342901806045,480.976321518447,9.18556110994244,323.351371798626,4.59278054719286,20.9984309321283,8.81228383497491
"13RV085",0.0188756031530903,531.799792249795,24.2624255688761,372.582018333168,12.1312127817068,0.0184789711575727,511.911939318435,9.40635632318481,346.996214643456,4.7031781579842,23.4845448754096,8.95702245059266
"13RV089",0.014516496846947,627.04009783139,24.5992916603262,418.584692243728,12.2996458286013,0.0174016969862277,517.692565594657,8.64625688738876,344.819405147022,4.32312842370645,22.170626557904,8.41545613326288
"13RV095",0.0130743797588595,628.755442263988,20.0500484344321,402.449675925614,10.0250242017332,0.0141704593089337,553.795679729319,7.18572071542851,347.849672914932,3.59286032872712,19.0385048459905,7.34874489077575
