"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
0.207515318819018,NA,NA,0.368521050642664,NA,-0.10585524108052,NA,NA,NA,-0.116838197994342,NA,-0.281728286641373,"Sun","jea"
