"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.678797042832721,NA,0.194470596630795,NA,0.401443502086344,0.361109953821576,"Sun","oy"
