lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B42_bd_ind_sun,:=,0,0,0,B42_bd_ind_sun,0,0,,,0,0,0,0,0,B42,bd,ind,sun,sha
B42_bd_ind_shade,:=,0,0,0,B42_bd_ind_shade,0,0,,,0,0,0,0,0,B42,bd,ind,shade,sha
B42_bd_ind_diff,:=,0,0,0,B42_bd_ind_diff,0,0,,,0,0,0,0,0,B42,bd,ind,diff,sha
B42_rdry_dir_sun,:=,f,0,0,B42_rdry_dir_sun,0.143607856077057,0.0460257170806702,3.12016553322467,0.0018074943498585,0.0533991082363134,0.233816603917801,0.143607856077057,0.073789135756861,0.150595811355065,B42,rdry,dir,sun,sha
B42_rdry_dir_shade,:=,F,0,0,B42_rdry_dir_shade,0.110635436375833,0.0435229479417731,2.54200235985499,0.0110219429346614,0.025332025908946,0.19593884684272,0.110635436375833,0.0505702126818787,0.103124118361049,B42,rdry,dir,shade,sha
B42_rdry_dir_diff,:=,F-f,0,0,B42_rdry_dir_diff,-0.0329724197012241,0.0633451942165481,-0.520519671760837,0.602701420609329,-0.157126718959353,0.0911818795569051,-0.0329724197012241,-0.0232189230749822,-0.047471692994016,B42,rdry,dir,diff,sha
B42_rdry_ind_sun,:=,b*d,0,0,B42_rdry_ind_sun,0.217143591529776,0.0316596464502881,6.85868655768897,6.94955204494363e-12,0.15509182472394,0.279195358335612,0.217143591529776,0.111573547519054,0.227709794159401,B42,rdry,ind,sun,sha
B42_rdry_ind_shade,:=,B*D,0,0,B42_rdry_ind_shade,0.216534542519365,0.0367013364682984,5.8999089231097,3.63702290506751e-09,0.144601244857014,0.288467840181717,0.216534542519365,0.0989755021255519,0.201833467860758,B42,rdry,ind,shade,sha
B42_rdry_ind_diff,:=,(B*D)-(b*d),0,0,B42_rdry_ind_diff,-0.000609049010410895,0.0484697979355855,-0.0125655364031081,0.989974416334202,-0.0956081073020924,0.0943900092812706,-0.000609049010410895,-0.0125980453935023,-0.0258763262986424,B42,rdry,ind,diff,sha
B42_h3h1_dir_sun,:=,0,0,0,B42_h3h1_dir_sun,0,0,,,0,0,0,0,0,B42,h3h1,dir,sun,sha
B42_h3h1_dir_shade,:=,0,0,0,B42_h3h1_dir_shade,0,0,,,0,0,0,0,0,B42,h3h1,dir,shade,sha
B42_h3h1_dir_diff,:=,0,0,0,B42_h3h1_dir_diff,0,0,,,0,0,0,0,0,B42,h3h1,dir,diff,sha
