"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
0.796007052710294,0.397837039571591,-0.839694553822978,0.319276607248905,0.143607856077057,-0.0792946494140599,NA,NA,0.603407356401243,NA,NA,NA,"Sun","sha"
