"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
1.06555061229563,-0.321266559149393,0.0247861303208875,-0.214804338919199,0.441167526440049,0.510876952907345,"Sun","bur"
