"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
0.634655953064588,NA,NA,0.223847744541245,NA,-0.0924426281012839,NA,NA,0.321723607949657,-0.258842399557882,NA,NA,"Shade","blh"
