lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B42_bd_ind_diff,:=,0,0,0,B42_bd_ind_diff,0,0,,,0,0,0,0,0,B42,bd,ind,diff,blh
B42_rdry_dir_sun,:=,0,0,0,B42_rdry_dir_sun,0,0,,,0,0,0,0,0,B42,rdry,dir,sun,blh
B42_rdry_dir_shade,:=,0,0,0,B42_rdry_dir_shade,0,0,,,0,0,0,0,0,B42,rdry,dir,shade,blh
B42_rdry_dir_diff,:=,0,0,0,B42_rdry_dir_diff,0,0,,,0,0,0,0,0,B42,rdry,dir,diff,blh
B42_rdry_ind_sun,:=,0,0,0,B42_rdry_ind_sun,0,0,,,0,0,0,0,0,B42,rdry,ind,sun,blh
B42_rdry_ind_shade,:=,0,0,0,B42_rdry_ind_shade,0,0,,,0,0,0,0,0,B42,rdry,ind,shade,blh
B42_rdry_ind_diff,:=,0,0,0,B42_rdry_ind_diff,0,0,,,0,0,0,0,0,B42,rdry,ind,diff,blh
B42_h3h1_dir_sun,:=,0,0,0,B42_h3h1_dir_sun,0,0,,,0,0,0,0,0,B42,h3h1,dir,sun,blh
B42_h3h1_dir_shade,:=,0,0,0,B42_h3h1_dir_shade,0,0,,,0,0,0,0,0,B42,h3h1,dir,shade,blh
B42_h3h1_dir_diff,:=,0,0,0,B42_h3h1_dir_diff,0,0,,,0,0,0,0,0,B42,h3h1,dir,diff,blh
B42_h3h1_ind_sun,:=,0,0,0,B42_h3h1_ind_sun,0,0,,,0,0,0,0,0,B42,h3h1,ind,sun,blh
B42_h3h1_ind_shade,:=,0,0,0,B42_h3h1_ind_shade,0,0,,,0,0,0,0,0,B42,h3h1,ind,shade,blh
B42_h3h1_ind_diff,:=,0,0,0,B42_h3h1_ind_diff,0,0,,,0,0,0,0,0,B42,h3h1,ind,diff,blh
B42_idry_dir_sun,:=,0,0,0,B42_idry_dir_sun,0,0,,,0,0,0,0,0,B42,idry,dir,sun,blh
B42_idry_dir_shade,:=,0,0,0,B42_idry_dir_shade,0,0,,,0,0,0,0,0,B42,idry,dir,shade,blh
B42_idry_dir_diff,:=,0,0,0,B42_idry_dir_diff,0,0,,,0,0,0,0,0,B42,idry,dir,diff,blh
B42_idry_ind_sun,:=,0,0,0,B42_idry_ind_sun,0,0,,,0,0,0,0,0,B42,idry,ind,sun,blh
B42_idry_ind_shade,:=,0,0,0,B42_idry_ind_shade,0,0,,,0,0,0,0,0,B42,idry,ind,shade,blh
B42_idry_ind_diff,:=,0,0,0,B42_idry_ind_diff,0,0,,,0,0,0,0,0,B42,idry,ind,diff,blh
