lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B5_h3h1_dir_diff,:=,E-e,0,0,B5_h3h1_dir_diff,-0.0547298134559907,0.0959129448274658,-0.570619675523905,0.56825747826499,-0.242715730969001,0.133256104057019,-0.0547298134559907,-0.070382028779154,-0.147718229638429,B5,h3h1,dir,diff,cvi
B5_h3h1_ind_sun,:=,(a*c)+(a*b*d),0,0,B5_h3h1_ind_sun,-0.0654596615904274,0.0233272768794809,-2.80614243696858,0.00501385237583252,-0.111180284131604,-0.019739039049251,-0.0654596615904274,-0.0499423239843626,-0.104678151816559,B5,h3h1,ind,sun,cvi
B5_h3h1_ind_shade,:=,(A*C)+(A*B*D),0,0,B5_h3h1_ind_shade,0.0471623241017606,0.0211842548039738,2.22629139132682,0.0259946697339279,0.00564194764665237,0.0886827005568688,0.0471623241017606,0.0295620304748241,0.0619168492728726,B5,h3h1,ind,shade,cvi
B5_h3h1_ind_diff,:=,((A*C)+(A*B*D))-((a*c)+(a*b*d)),0,0,B5_h3h1_ind_diff,0.112621985692188,0.0315108631778257,3.57406856983342,0.000351476820413366,0.0508618287418803,0.174382142642496,0.112621985692188,0.0795043544591868,0.166595001089432,B5,h3h1,ind,diff,cvi
B5_idry_dir_sun,:=,0,0,0,B5_idry_dir_sun,0,0,,,0,0,0,0,0,B5,idry,dir,sun,cvi
B5_idry_dir_shade,:=,0,0,0,B5_idry_dir_shade,0,0,,,0,0,0,0,0,B5,idry,dir,shade,cvi
B5_idry_dir_diff,:=,0,0,0,B5_idry_dir_diff,0,0,,,0,0,0,0,0,B5,idry,dir,diff,cvi
B5_idry_ind_sun,:=,(a*f)+(a*b*g)+(a*c*h)+(a*b*d*h)+(e*h),0,0,B5_idry_ind_sun,0.230784125676037,0.0393011540866352,5.87219716671164,4.30056834588299e-09,0.153755279115373,0.307812972236701,0.230784125676037,0.150277452101151,0.314978653187534,B5,idry,ind,sun,cvi
B5_idry_ind_shade,:=,(A*F)+(A*B*G)+(A*C*H)+(A*B*D*H)+(E*H),0,0,B5_idry_ind_shade,0.231597081310559,0.0374870222568691,6.17806022904692,6.48939568748119e-10,0.158123867799445,0.305070294821674,0.231597081310559,0.16019400242332,0.335521875295742,B5,idry,ind,shade,cvi
B5_idry_ind_diff,:=,((A*F)+(A*B*G)+(A*C*H)+(A*B*D*H)+(E*H))-((a*f)+(a*b*g)+(a*c*h)+(a*b*d*h)+(e*h)),0,0,B5_idry_ind_diff,0.000812955634522466,0.0543125910837298,0.0149680878466872,0.988057639739057,-0.105637766796639,0.107263678065684,0.000812955634522466,0.00991655032216887,0.0205432221082084,B5,idry,ind,diff,cvi
