"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
NA,0.202878077781365,0.332175143982556,NA,NA,NA,NA,0.0536781329635206,0.221913228097651,NA,NA,NA,"Shade","cvi"
