"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","AA","AB","BA","BB"
"13RV_13RV248","3H4015_9","3H4015",9,"81",4,"Sun",797,0,"sha_col",-0.878379718051946,-0.623855510808051,0.390558445374556,-0.241527258172887,-0.149035863172517,0.382949552342916,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3H5002_7","3H5002",7,"81",5,"Sun",1042,0,"sha_col",-0.524746921556531,-0.0787019723995265,0.0722849822062487,-0.0678499404059088,-0.880775288380599,-0.211449655278951,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3H5009_12","3H5009",12,"81",5,"Sun",554,0,"sha_col",-1.29326224708559,0.0890518997373894,-0.114153259353555,-0.0678499404059088,-0.595894983978234,-0.0830541478535732,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3H6011_1","3H6011",1,"81",6,"Sun",1074,0,"sha_col",-0.524746921556531,0.516977125489423,0.232636017156687,0.505901666945777,-0.304744427231864,0.603089788902986,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3H6021_14","3H6021",14,"81",6,"Sun",873,0,"sha_col",-0.878379718051946,-0.806427899690772,0.368141189209912,-0.383016912643403,-1.11047001799244,0.229457779870853,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3L1015_9","3L1015",9,"81",1,"Shade",667,0,"sha_col",-0.878379718051946,-0.0364932734246173,0.0722849822062487,-0.036186589734136,-0.671976335500834,0.129328548314794,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3L2002_7","3L2002",7,"81",2,"Shade",705,0,"sha_col",-0.878379718051946,-0.922980270490216,0.829605127314484,-0.131098270674531,-1.24764106382008,-0.208166583746339,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3L2009_12","3L2009",12,"81",2,"Shade",707,0,"sha_col",-0.878379718051946,0.294927917394201,-0.114153259353555,0.0907235946028233,-1.18212721795566,-0.491132445978628,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3L3011_1","3L3011",1,"81",3,"Shade",752,0,"sha_col",-0.878379718051946,-0.121098136437449,-0.256362374804405,-0.320201817871789,-1.45161834707897,-0.806126790642788,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","3L3021_14","3L3021",14,"81",3,"Shade",1159,0,"sha_col",-0.080310869964302,0.715218045348787,0.0027806626049413,0.505901666945777,-0.583299009007969,0.0922226740705955,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","5H5002_2","5H5002",2,"81",5,"Sun",928,2,"sha_col",-0.177391632843378,0.656087949505021,0.764823925931228,1.00598190852017,0.233300944697341,-0.635904890960559,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","5L2002_2","5L2002",2,"81",2,"Shade",510,2,"sha_col",-0.477416775850869,1.27325948099862,-1.322376715238,0.122514410455733,-0.483005499008591,-0.963076748967361,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","8H6002_6","8H6002",6,"81",6,"Sun",1313,3,"sha_col",0.427028632720756,0.19249466856271,-0.0438262650969466,0.0589579043528842,0.179393797520534,0.657280800773283,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","8L3002_6","8L3002",6,"81",3,"Shade",759,3,"sha_col",-0.041586431398386,1.08344322059513,-1.91844610337827,-0.367323629256928,0.370415960470262,-0.626833249847277,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","9H5019_14","9H5019",14,"81",5,"Sun",522,4,"sha_col",-0.477416775850869,-0.467628074861939,-0.772262593480366,-0.896761319412069,-0.591159834036481,-0.106146103102405,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
"13RV_13RV248","9L2019_14","9L2019",14,"81",2,"Shade",1548,4,"sha_col",0.888521299216401,-0.876118276541542,1.90164339008423,0.731091484675842,0.614593043339384,1.90539311968893,6.21724893790088e-15,0.999999999999994,3.53921336682106e-11,0.999999999964608,2.20041705458728e-25,6.21724893768084e-15,3.53921336682104e-11,0.999999999964602
