"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
NA,0.0742406981658857,NA,NA,NA,0.60429321497112,NA,NA,0.778904896484171,NA,-0.23588035809518,-0.0346963907042953,"Sun","bur"
