"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.575369193212926,0.193121709437284,-0.239486233258447,0.0618221897565781,0.295583737141212,0.653596774639159,"Sun","sha"
