"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.957135366400464,-0.438775292442316,0.344005753929253,0.219951225708089,0.421537461053625,0.441180668618712,"Shade","jea"
