lhs,op,rhs,block,group,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all,std.nox,allele_comb,trait,effect_type,env,pop
B42_h3h1_ind_diff,:=,0,0,0,B42_h3h1_ind_diff,0,0,,,0,0,0,0,0,B42,h3h1,ind,diff,bur
B42_idry_dir_sun,:=,0,0,0,B42_idry_dir_sun,0,0,,,0,0,0,0,0,B42,idry,dir,sun,bur
B42_idry_dir_shade,:=,0,0,0,B42_idry_dir_shade,0,0,,,0,0,0,0,0,B42,idry,dir,shade,bur
B42_idry_dir_diff,:=,0,0,0,B42_idry_dir_diff,0,0,,,0,0,0,0,0,B42,idry,dir,diff,bur
B42_idry_ind_sun,:=,(a*c*f),0,0,B42_idry_ind_sun,0.0059492417194237,0.00262848033351088,2.26337691919393,0.0236124643054501,0.000797514931670547,0.0111009685071769,0.0059492417194237,0.0356626893161594,0.0726418303113396,B42,idry,ind,sun,bur
B42_idry_ind_shade,:=,(A*C*F),0,0,B42_idry_ind_shade,0.0153150144293792,0.00542439482715277,2.82335908749068,0.00475233114560081,0.00468339593023442,0.025946632928524,0.0153150144293792,0.0989658263189794,0.199986979447334,B42,idry,ind,shade,bur
B42_idry_ind_diff,:=,((A*C*F))-((a*c*f)),0,0,B42_idry_ind_diff,0.00936577270995552,0.00602768347746423,1.55379305250043,0.12023378828889,-0.00244826981608151,0.0211798152359925,0.00936577270995552,0.06330313700282,0.127345149135995,B42,idry,ind,diff,bur
B5_bd_dir_sun,:=,b,0,0,B5_bd_dir_sun,-0.00622890519893395,0.0736795085723718,-0.0845405367058821,0.932626674550959,-0.150638088399393,0.138180278001525,-0.00622890519893395,-0.00718828146329662,-0.0180964205164155,B5,bd,dir,sun,bur
B5_bd_dir_shade,:=,B,0,0,B5_bd_dir_shade,-0.0792292259469002,0.0273415065056497,-2.89776373260664,0.00375833600082087,-0.132817593981041,-0.0256408579127591,-0.0792292259469002,-0.23032660316917,-0.536549407353932,B5,bd,dir,shade,bur
B5_bd_dir_diff,:=,B-b,0,0,B5_bd_dir_diff,-0.0730003207479662,0.0785889811708022,-0.928887480921915,0.352947401555752,-0.227031893424435,0.0810312519285025,-0.0730003207479662,-0.223138321705874,-0.518452986837516,B5,bd,dir,diff,bur
B5_bd_ind_sun,:=,0,0,0,B5_bd_ind_sun,0,0,,,0,0,0,0,0,B5,bd,ind,sun,bur
B5_bd_ind_shade,:=,0,0,0,B5_bd_ind_shade,0,0,,,0,0,0,0,0,B5,bd,ind,shade,bur
B5_bd_ind_diff,:=,0,0,0,B5_bd_ind_diff,0,0,,,0,0,0,0,0,B5,bd,ind,diff,bur
B5_rdry_dir_sun,:=,d,0,0,B5_rdry_dir_sun,0.075930934846102,0.0175340227203971,4.33049141414495,1.48776947332951e-05,0.0415648818100167,0.110296987882187,0.075930934846102,0.329626858526153,0.829832036468233,B5,rdry,dir,sun,bur
B5_rdry_dir_shade,:=,D,0,0,B5_rdry_dir_shade,0.0773510051417305,0.0130595990594946,5.92292342125884,3.16268145006404e-09,0.0517546613325879,0.102947348950873,0.0773510051417305,0.374462583582224,0.87231641735147,B5,rdry,dir,shade,bur
B5_rdry_dir_diff,:=,D-d,0,0,B5_rdry_dir_diff,0.00142007029562852,0.0218630985991042,0.0649528377320999,0.94821155094964,-0.0414308155490639,0.0442709561403209,0.00142007029562852,0.044835725056071,0.0424843808832369,B5,rdry,dir,diff,bur
B5_rdry_ind_sun,:=,b*c,0,0,B5_rdry_ind_sun,-0.000711119007149728,0.00841251855353423,-0.0845310477028281,0.932634218675487,-0.0171993523913518,0.0157771143770523,-0.000711119007149728,-0.00308706754157703,-0.00777165900920843,B5,rdry,ind,sun,bur
B5_rdry_ind_shade,:=,B*C,0,0,B5_rdry_ind_shade,-0.0314251962578206,0.0112540684758953,-2.79234094986441,0.00523281860145963,-0.0534827651501229,-0.00936762736551823,-0.0314251962578206,-0.152131962069791,-0.354393773732616,B5,rdry,ind,shade,bur
B5_rdry_ind_diff,:=,(B*C)-(b*c),0,0,B5_rdry_ind_diff,-0.0307140772506708,0.0140507838099409,-2.18593337326425,0.02882048017846,-0.0582531074727135,-0.00317504702862817,-0.0307140772506708,-0.149044894528214,-0.346622114723408,B5,rdry,ind,diff,bur
B5_h3h1_dir_sun,:=,e,0,0,B5_h3h1_dir_sun,0.169566714080743,0.0322708631858228,5.25448337419239,1.48440553626727e-07,0.106316984486511,0.232816443674976,0.169566714080743,0.431029104494712,1.08511108942764,B5,h3h1,dir,sun,bur
B5_h3h1_dir_shade,:=,E,0,0,B5_h3h1_dir_shade,0.112956222701564,0.0182790389726994,6.17954931166073,6.42848441145816e-10,0.0771299646430694,0.148782480760059,0.112956222701564,0.461640347571947,1.07539837557742,B5,h3h1,dir,shade,bur
B5_h3h1_dir_diff,:=,E-e,0,0,B5_h3h1_dir_diff,-0.0566104913791793,0.0370881635636433,-1.52637623273085,0.126916193228305,-0.129301956216651,0.0160809734582923,-0.0566104913791793,0.0306112430772356,-0.00971271385022066,B5,h3h1,dir,diff,bur
B5_h3h1_ind_sun,:=,0,0,0,B5_h3h1_ind_sun,0,0,,,0,0,0,0,0,B5,h3h1,ind,sun,bur
B5_h3h1_ind_shade,:=,0,0,0,B5_h3h1_ind_shade,0,0,,,0,0,0,0,0,B5,h3h1,ind,shade,bur
B5_h3h1_ind_diff,:=,0,0,0,B5_h3h1_ind_diff,0,0,,,0,0,0,0,0,B5,h3h1,ind,diff,bur
B5_idry_dir_sun,:=,0,0,0,B5_idry_dir_sun,0,0,,,0,0,0,0,0,B5,idry,dir,sun,bur
B5_idry_dir_shade,:=,0,0,0,B5_idry_dir_shade,0,0,,,0,0,0,0,0,B5,idry,dir,shade,bur
B5_idry_dir_diff,:=,0,0,0,B5_idry_dir_diff,0,0,,,0,0,0,0,0,B5,idry,dir,diff,bur
B5_idry_ind_sun,:=,(b*c*f)+(d*f)+(e*g),0,0,B5_idry_ind_sun,0.0588149396049287,0.012046056645178,4.88250564789369,1.04746238194231e-06,0.0352051024246505,0.0824247767852068,0.0588149396049287,0.285262847614498,0.718146120807944,B5,idry,ind,sun,bur
B5_idry_ind_shade,:=,(B*C*F)+(D*F)+(E*G),0,0,B5_idry_ind_shade,0.051023656009275,0.0111363126451512,4.58173702868255,4.61129542284056e-06,0.0291968843042006,0.0728504277143493,0.051023656009275,0.286015959961098,0.666278630863055,B5,idry,ind,shade,bur
B5_idry_ind_diff,:=,((B*C*F)+(D*F)+(E*G))-((b*c*f)+(d*f)+(e*g)),0,0,B5_idry_ind_diff,-0.00779128359565373,0.0164050278887111,-0.474932663846014,0.634834968887206,-0.0399445474229027,0.0243619802315953,-0.00779128359565373,0.000753112346600249,-0.0518674899448894,B5,idry,ind,diff,bur
