"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
0.790651382141631,0.281100086164177,-0.920322751003915,NA,NA,0.277981635926225,NA,NA,0.433209408503916,0.0741715761698515,NA,NA,"Sun","sha"
