"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.645930289973711,NA,0.215428525559895,NA,0.172629397660426,0.136995750800222,"Sun","cvi"
