"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.661237822950963,-0.221083242414106,0.376466043908665,NA,0.299562469568142,0.405405802762958,"Shade","jea"
