"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.198161436085114,-0.208909267466846,0.483613200192226,NA,0.216442739390449,0.104541459092736,"Sun","jea"
