"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
0.706494584260458,NA,0.210024681763169,NA,-0.151737045729137,NA,0.0165746582103604,NA,0.00745863812833614,NA,NA,NA,"Shade","ita"
