"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.995426881238244,NA,0.14233228285291,-0.552829426329085,0.616882957668093,0.124635220836881,"Sun","blh"
