"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
0.897602127131308,0.295789115101698,-1.1073390433671,NA,NA,0.232942609291988,NA,NA,0.274368056301825,0.0779908149771295,NA,NA,"Shade","sha"
