"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.592182205572844,-0.206682466928757,0.197861237757208,NA,0.204325550872604,0.169626977538539,"Sun","ita"
