"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.395327592051757,-0.018652978924897,0.0508031513127985,NA,0.258937547493018,0.735359881850652,"Shade","ita"
