"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
1.16834900400078,NA,-0.056003639565105,0.184531297530991,0.325845988371059,0.44340898397333,"Shade","blh"
