"rdry ~ bd","h3h1 ~ bd","h3h1 ~ rdry","idry ~ bd","idry ~ rdry","idry ~ h3h1","env","pop"
0.283066935240359,NA,0.957153273037894,NA,1.65833956307878,0.24840824907565,"Shade","cvi"
