"bd ~ B4","bd ~ B42","bd ~ B5","rdry ~ B4","rdry ~ B42","rdry ~ B5","h3h1 ~ B4","h3h1 ~ B42","h3h1 ~ B5","idry ~ B4","idry ~ B42","idry ~ B5","env","pop"
NA,0.253948960336962,-0.00622890519893395,NA,NA,0.075930934846102,NA,NA,0.169566714080743,NA,NA,NA,"Sun","bur"
